id_usuario,variante,convirtio,dispositivo,pais,duracion_sesion,timestamp
exp_user_5389,tratamiento,0,desktop,Mexico,101.59,2025-03-03
exp_user_5390,tratamiento,0,desktop,Colombia,226.06,2025-01-27
exp_user_5391,tratamiento,0,mobile,Colombia,146.32,2025-02-16
exp_user_5392,control,0,mobile,Argentina,25.06,2025-01-04
exp_user_5393,control,0,desktop,Mexico,272.83,2025-03-08
exp_user_5394,control,1,desktop,Colombia,55.05,2025-06-17
exp_user_5395,control,0,desktop,Argentina,119.74,2025-06-24
exp_user_5396,tratamiento,1,mobile,Colombia,100.34,2025-06-14
exp_user_5397,tratamiento,0,mobile,Mexico,35.63,2025-05-18
exp_user_5398,tratamiento,0,mobile,Argentina,276,2025-01-06
exp_user_5399,tratamiento,0,mobile,Colombia,140.02,2025-06-25
exp_user_5400,tratamiento,0,desktop,Colombia,147.53,2025-05-08
exp_user_5401,control,1,desktop,Mexico,185.45,2025-06-15
exp_user_5402,tratamiento,0,desktop,Colombia,147.93,2025-04-18
exp_user_5403,control,0,desktop,Colombia,284.65,2025-03-02
exp_user_5404,control,0,mobile,Argentina,117.11,2025-04-15
exp_user_5405,tratamiento,0,desktop,Mexico,124.87,2025-01-16
exp_user_5406,control,0,mobile,Colombia,183.34,2025-02-18
exp_user_5407,tratamiento,0,mobile,Colombia,95.21,2025-01-29
exp_user_5408,control,1,desktop,Mexico,73.14,2025-01-23
exp_user_5409,tratamiento,0,mobile,Mexico,93.61,2025-02-24
exp_user_5410,tratamiento,0,mobile,Argentina,163.35,2025-06-08
exp_user_5411,tratamiento,0,mobile,Mexico,240.24,2025-04-20
exp_user_5412,control,0,desktop,Mexico,82.91,2025-03-24
exp_user_5413,control,0,mobile,Colombia,104.03,2025-02-12
exp_user_5414,tratamiento,0,mobile,Colombia,94.56,2025-04-23
exp_user_5415,control,1,desktop,Mexico,166.92,2025-03-18
exp_user_5416,control,0,mobile,Colombia,26.57,2025-04-09
exp_user_5417,control,0,mobile,Argentina,226.93,2025-01-07
exp_user_5418,control,0,mobile,Argentina,40.01,2025-06-25
exp_user_5419,tratamiento,0,mobile,Mexico,75.77,2025-02-24
exp_user_5420,tratamiento,0,desktop,Argentina,165.68,2025-04-26
exp_user_5421,tratamiento,1,desktop,Argentina,247.19,2025-06-07
exp_user_5422,control,0,mobile,Mexico,57.37,2025-05-20
exp_user_5423,tratamiento,1,mobile,Argentina,202.79,2025-04-28
exp_user_5424,tratamiento,0,mobile,Colombia,35.06,2025-06-06
exp_user_5425,control,0,mobile,Mexico,252.69,2025-03-19
exp_user_5426,tratamiento,0,mobile,Colombia,195.56,2025-06-15
exp_user_5427,tratamiento,0,mobile,Colombia,265.38,2025-05-24
exp_user_5428,tratamiento,0,desktop,Argentina,27.44,2025-01-15
exp_user_5429,control,0,mobile,Argentina,299.12,2025-06-22
exp_user_5430,control,0,desktop,Mexico,223.32,2025-02-20
exp_user_5431,control,0,desktop,Colombia,245.57,2025-02-07
exp_user_5432,control,0,desktop,Colombia,30.98,2025-02-08
exp_user_5433,tratamiento,0,desktop,Argentina,74.7,2025-05-19
exp_user_5434,control,1,mobile,Argentina,101.23,2025-02-13
exp_user_5435,control,0,desktop,Mexico,29.07,2025-01-09
exp_user_5436,tratamiento,0,desktop,Mexico,173.87,2025-06-09
exp_user_5437,control,0,mobile,Argentina,148.18,2025-06-24
exp_user_5438,control,0,desktop,Mexico,197.39,2025-05-31
exp_user_5439,control,0,desktop,Mexico,43.48,2025-04-12
exp_user_5440,control,0,desktop,Colombia,143.19,2025-01-13
exp_user_5441,control,0,desktop,Colombia,267.97,2025-02-13
exp_user_5442,tratamiento,0,desktop,Colombia,59.26,2025-04-20
exp_user_5443,tratamiento,0,mobile,Argentina,161.21,2025-06-23
exp_user_5444,tratamiento,0,mobile,Argentina,235.75,2025-03-16
exp_user_5445,control,0,mobile,Argentina,265.1,2025-03-28
exp_user_5446,control,0,desktop,Colombia,216.79,2025-05-31
exp_user_5447,tratamiento,0,mobile,Colombia,39.86,2025-04-24
exp_user_5448,tratamiento,1,desktop,Argentina,90.67,2025-02-09
exp_user_5449,control,0,mobile,Mexico,131.84,2025-04-28
exp_user_5450,control,0,mobile,Argentina,62.6,2025-02-12
exp_user_5451,tratamiento,0,mobile,Argentina,143.64,2025-03-13
exp_user_5452,tratamiento,0,mobile,Colombia,36.13,2025-05-12
exp_user_5453,tratamiento,0,mobile,Argentina,100.35,2025-04-07
exp_user_5454,tratamiento,0,desktop,Argentina,183.34,2025-03-16
exp_user_5455,tratamiento,0,mobile,Colombia,208.82,2025-05-29
exp_user_5456,tratamiento,0,mobile,Colombia,298.27,2025-01-22
exp_user_5457,tratamiento,0,mobile,Mexico,168.14,2025-03-06
exp_user_5458,control,0,desktop,Mexico,216.49,2025-03-16
exp_user_5459,control,0,mobile,Argentina,98.4,2025-02-02
exp_user_5460,control,0,desktop,Mexico,191.56,2025-06-16
exp_user_5461,tratamiento,0,desktop,Argentina,50.68,2025-04-01
exp_user_5462,control,0,mobile,Mexico,169.42,2025-03-20
exp_user_5463,tratamiento,0,desktop,Mexico,140.64,2025-06-05
exp_user_5464,control,0,mobile,Mexico,230.96,2025-03-03
exp_user_5465,tratamiento,0,desktop,Colombia,245.04,2025-04-19
exp_user_5466,control,0,desktop,Argentina,223.83,2025-03-23
exp_user_5467,tratamiento,0,mobile,Argentina,250.17,2025-06-27
exp_user_5468,tratamiento,0,desktop,Argentina,257.69,2025-04-02
exp_user_5469,tratamiento,1,desktop,Colombia,114.53,2025-04-14
exp_user_5470,tratamiento,0,mobile,Colombia,211.55,2025-03-16
exp_user_5471,control,1,mobile,Argentina,147.75,2025-04-27
exp_user_5472,tratamiento,0,desktop,Colombia,179.2,2025-01-17
exp_user_5473,control,0,mobile,Mexico,70.89,2025-01-01
exp_user_5474,control,0,mobile,Argentina,255.47,2025-04-08
exp_user_5475,tratamiento,0,desktop,Colombia,104.69,2025-05-30
exp_user_5476,control,1,mobile,Colombia,196.18,2025-01-10
exp_user_5477,tratamiento,0,mobile,Argentina,249.85,2025-02-25
exp_user_5478,control,0,mobile,Colombia,217.23,2025-02-25
exp_user_5479,control,0,mobile,Mexico,55.93,2025-06-28
exp_user_5480,tratamiento,0,mobile,Argentina,243.08,2025-03-26
exp_user_5481,tratamiento,0,desktop,Colombia,221.78,2025-03-13
exp_user_5482,control,0,desktop,Colombia,249.85,2025-04-11
exp_user_5483,tratamiento,0,desktop,Argentina,113.5,2025-06-19
exp_user_5484,tratamiento,0,desktop,Mexico,117.7,2025-02-17
exp_user_5485,tratamiento,0,mobile,Argentina,77.53,2025-06-05
exp_user_5486,control,0,desktop,Mexico,33.65,2025-06-24
exp_user_5487,tratamiento,0,mobile,Colombia,171.46,2025-03-14
exp_user_5488,tratamiento,1,desktop,Mexico,211.05,2025-06-27
exp_user_5489,tratamiento,0,desktop,Colombia,193.24,2025-03-21
exp_user_5490,control,0,mobile,Colombia,214.95,2025-01-11
exp_user_5491,control,0,mobile,Mexico,140.71,2025-03-28
exp_user_5492,tratamiento,0,mobile,Argentina,154.72,2025-06-25
exp_user_5493,control,0,desktop,Argentina,298.33,2025-05-01
exp_user_5494,tratamiento,0,mobile,Argentina,166.24,2025-05-20
exp_user_5495,control,0,desktop,Colombia,41,2025-06-05
exp_user_5496,tratamiento,0,mobile,Mexico,113.43,2025-03-04
exp_user_5497,tratamiento,1,mobile,Colombia,30.88,2025-02-25
exp_user_5498,tratamiento,0,desktop,Argentina,238.44,2025-06-17
exp_user_5499,control,0,desktop,Mexico,102.26,2025-02-28
exp_user_5500,tratamiento,0,mobile,Mexico,43.34,2025-05-13
exp_user_5501,tratamiento,0,mobile,Argentina,146.56,2025-04-10
exp_user_5502,tratamiento,1,desktop,Mexico,226.31,2025-06-06
exp_user_5503,tratamiento,0,desktop,Colombia,24.62,2025-06-06
exp_user_5504,tratamiento,0,mobile,Mexico,121.2,2025-05-19
exp_user_5505,tratamiento,1,desktop,Colombia,238.8,2025-06-27
exp_user_5506,control,0,mobile,Argentina,261.68,2025-06-29
exp_user_5507,tratamiento,0,mobile,Mexico,77.63,2025-05-27
exp_user_5508,control,0,mobile,Colombia,284.36,2025-02-20
exp_user_5509,tratamiento,1,desktop,Argentina,146.64,2025-03-04
exp_user_5510,tratamiento,0,desktop,Colombia,124.3,2025-06-03
exp_user_5511,tratamiento,0,mobile,Mexico,260.14,2025-06-21
exp_user_5512,tratamiento,0,desktop,Mexico,96.93,2025-06-13
exp_user_5513,control,0,desktop,Colombia,180.61,2025-03-19
exp_user_5514,control,0,mobile,Argentina,181.85,2025-01-08
exp_user_5515,control,0,desktop,Argentina,102.02,2025-03-02
exp_user_5516,tratamiento,0,desktop,Argentina,108.93,2025-05-17
exp_user_5517,control,0,mobile,Colombia,252.55,2025-06-03
exp_user_5518,control,0,desktop,Argentina,136.28,2025-02-21
exp_user_5519,control,0,desktop,Colombia,113.13,2025-06-09
exp_user_5520,control,0,mobile,Colombia,23.84,2025-02-05
exp_user_5521,control,0,desktop,Mexico,146.84,2025-01-30
exp_user_5522,tratamiento,0,mobile,Argentina,110.31,2025-06-30
exp_user_5523,control,1,desktop,Mexico,43.92,2025-05-13
exp_user_5524,control,0,desktop,Colombia,298.73,2025-04-12
exp_user_5525,tratamiento,0,desktop,Colombia,113.08,2025-05-24
exp_user_5526,tratamiento,0,mobile,Argentina,275.83,2025-05-31
exp_user_5527,tratamiento,0,desktop,Argentina,226.4,2025-02-05
exp_user_5528,tratamiento,0,mobile,Mexico,134.21,2025-05-02
exp_user_5529,tratamiento,0,mobile,Argentina,176.84,2025-02-22
exp_user_5530,tratamiento,0,desktop,Mexico,257.25,2025-05-19
exp_user_5531,control,0,mobile,Mexico,173.07,2025-01-01
exp_user_5532,tratamiento,0,desktop,Colombia,242.23,2025-06-18
exp_user_5533,control,0,desktop,Mexico,154.82,2025-04-05
exp_user_5534,control,0,mobile,Mexico,122.52,2025-04-01
exp_user_5535,control,0,mobile,Argentina,49.68,2025-01-01
exp_user_5536,control,0,mobile,Mexico,178.13,2025-01-29
exp_user_5537,control,0,desktop,Argentina,265.76,2025-03-08
exp_user_5538,tratamiento,0,mobile,Argentina,181.13,2025-06-11
exp_user_5539,control,0,desktop,Argentina,120.81,2025-04-13
exp_user_5540,tratamiento,1,desktop,Argentina,279.7,2025-03-13
exp_user_5541,tratamiento,0,desktop,Mexico,257.1,2025-05-11
exp_user_5542,tratamiento,0,desktop,Argentina,43.9,2025-05-15
exp_user_5543,control,1,mobile,Mexico,194.4,2025-05-01
exp_user_5544,control,0,desktop,Argentina,246.71,2025-03-05
exp_user_5545,tratamiento,0,mobile,Mexico,260.37,2025-06-27
exp_user_5546,tratamiento,0,mobile,Mexico,189.24,2025-04-27
exp_user_5547,control,0,desktop,Argentina,156.87,2025-05-30
exp_user_5548,control,0,desktop,Mexico,252.96,2025-06-12
exp_user_5549,tratamiento,0,mobile,Mexico,192.2,2025-05-15
exp_user_5550,control,0,mobile,Colombia,129.32,2025-04-18
exp_user_5551,tratamiento,1,mobile,Argentina,286.27,2025-03-07
exp_user_5552,control,0,mobile,Argentina,41.35,2025-05-16
exp_user_5553,tratamiento,0,desktop,Mexico,246.82,2025-04-09
exp_user_5554,control,0,desktop,Argentina,44.98,2025-05-04
exp_user_5555,control,0,desktop,Mexico,121.93,2025-04-29
exp_user_5556,control,0,mobile,Argentina,237.58,2025-05-06
exp_user_5557,tratamiento,0,desktop,Argentina,195.24,2025-01-19
exp_user_5558,tratamiento,0,mobile,Colombia,291.43,2025-01-24
exp_user_5559,control,1,mobile,Colombia,271.19,2025-06-07
exp_user_5560,control,0,mobile,Mexico,155.89,2025-05-21
exp_user_5561,control,1,mobile,Colombia,103.51,2025-06-20
exp_user_5562,tratamiento,0,mobile,Argentina,234.21,2025-01-25
exp_user_5563,tratamiento,1,mobile,Mexico,298.31,2025-05-19
exp_user_5564,tratamiento,1,desktop,Argentina,97.6,2025-02-17
exp_user_5565,control,1,desktop,Mexico,84.68,2025-02-26
exp_user_5566,tratamiento,0,mobile,Colombia,163.31,2025-04-14
exp_user_5567,tratamiento,1,desktop,Argentina,283.51,2025-03-28
exp_user_5568,tratamiento,0,mobile,Colombia,173.81,2025-04-16
exp_user_5569,control,0,mobile,Argentina,176.3,2025-05-15
exp_user_5570,tratamiento,0,desktop,Mexico,242,2025-02-12
exp_user_5571,control,1,mobile,Mexico,277.44,2025-05-11
exp_user_5572,tratamiento,1,desktop,Colombia,103.56,2025-05-05
exp_user_5573,tratamiento,0,desktop,Mexico,161.47,2025-04-27
exp_user_5574,control,0,desktop,Mexico,83.47,2025-06-18
exp_user_5575,control,0,mobile,Mexico,237.16,2025-03-25
exp_user_5576,control,1,desktop,Colombia,37.66,2025-01-04
exp_user_5577,control,0,desktop,Mexico,199.88,2025-03-10
exp_user_5578,control,0,desktop,Mexico,243.71,2025-05-09
exp_user_5579,control,0,desktop,Argentina,219.65,2025-05-26
exp_user_5580,tratamiento,0,mobile,Mexico,79.21,2025-05-17
exp_user_5581,tratamiento,0,mobile,Colombia,286.24,2025-04-12
exp_user_5582,tratamiento,0,desktop,Mexico,68.31,2025-05-17
exp_user_5583,tratamiento,0,mobile,Colombia,109.53,2025-06-12
exp_user_5584,control,0,desktop,Colombia,223.93,2025-06-30
exp_user_5585,control,1,desktop,Colombia,39.62,2025-02-18
exp_user_5586,tratamiento,0,mobile,Mexico,145.76,2025-06-19
exp_user_5587,tratamiento,0,mobile,Colombia,244.93,2025-01-14
exp_user_5588,tratamiento,0,desktop,Mexico,134.27,2025-02-20
exp_user_5589,tratamiento,0,desktop,Argentina,36.44,2025-04-10
exp_user_5590,tratamiento,0,desktop,Colombia,196.5,2025-04-08
exp_user_5591,tratamiento,0,mobile,Mexico,61.55,2025-03-10
exp_user_5592,control,0,desktop,Mexico,226.28,2025-01-07
exp_user_5593,control,0,desktop,Argentina,252.06,2025-05-10
exp_user_5594,control,0,desktop,Mexico,197.35,2025-01-08
exp_user_5595,tratamiento,0,mobile,Mexico,63.13,2025-03-28
exp_user_5596,tratamiento,0,mobile,Mexico,157.05,2025-05-21
exp_user_5597,control,0,mobile,Argentina,258.23,2025-06-27
exp_user_5598,control,0,mobile,Argentina,87.91,2025-01-29
exp_user_5599,tratamiento,0,desktop,Argentina,170.38,2025-03-16
exp_user_5600,tratamiento,1,mobile,Mexico,209.71,2025-05-16
exp_user_5601,control,0,desktop,Argentina,286.26,2025-03-18
exp_user_5602,control,1,desktop,Colombia,111.49,2025-01-05
exp_user_5603,control,0,desktop,Mexico,60.01,2025-01-29
exp_user_5604,control,0,mobile,Argentina,39.45,2025-05-18
exp_user_5605,control,0,desktop,Argentina,292.46,2025-02-20
exp_user_5606,control,0,desktop,Mexico,174.31,2025-03-04
exp_user_5607,tratamiento,0,desktop,Argentina,52.91,2025-03-20
exp_user_5608,control,0,mobile,Argentina,124.57,2025-01-26
exp_user_5609,control,0,desktop,Argentina,202.59,2025-01-22
exp_user_5610,control,0,desktop,Mexico,47.34,2025-06-07
exp_user_5611,tratamiento,0,mobile,Mexico,134.17,2025-06-13
exp_user_5612,control,0,mobile,Argentina,209.15,2025-05-26
exp_user_5613,control,1,desktop,Colombia,214.46,2025-06-01
exp_user_5614,tratamiento,0,mobile,Colombia,200.66,2025-03-12
exp_user_5615,control,0,desktop,Mexico,79.43,2025-02-25
exp_user_5616,control,0,desktop,Mexico,274.14,2025-04-14
exp_user_5617,control,0,mobile,Argentina,153.48,2025-02-05
exp_user_5618,tratamiento,0,desktop,Colombia,214.25,2025-06-02
exp_user_5619,control,0,mobile,Colombia,180.83,2025-05-22
exp_user_5620,tratamiento,0,desktop,Argentina,141.88,2025-06-13
exp_user_5621,control,0,mobile,Colombia,258.6,2025-04-29
exp_user_5622,control,0,mobile,Mexico,62.73,2025-03-15
exp_user_5623,control,1,mobile,Mexico,24.83,2025-06-03
exp_user_5624,tratamiento,0,mobile,Argentina,62.02,2025-06-08
exp_user_5625,tratamiento,0,desktop,Mexico,271.03,2025-04-03
exp_user_5626,control,1,desktop,Mexico,69.52,2025-01-11
exp_user_5627,tratamiento,0,desktop,Argentina,37.22,2025-05-13
exp_user_5628,control,0,desktop,Argentina,98.25,2025-01-28
exp_user_5629,tratamiento,0,mobile,Mexico,37.2,2025-02-11
exp_user_5630,control,1,desktop,Argentina,23.15,2025-01-30
exp_user_5631,control,0,desktop,Colombia,235.45,2025-05-15
exp_user_5632,tratamiento,0,desktop,Colombia,65.09,2025-02-04
exp_user_5633,control,0,desktop,Argentina,25.32,2025-05-10
exp_user_5634,control,0,desktop,Mexico,228.81,2025-05-14
exp_user_5635,control,0,desktop,Mexico,182.81,2025-03-02
exp_user_5636,control,0,mobile,Argentina,236.3,2025-05-13
exp_user_5637,control,0,mobile,Argentina,104.95,2025-04-13
exp_user_5638,control,0,mobile,Argentina,270.99,2025-04-09
exp_user_5639,control,0,desktop,Mexico,35.57,2025-01-20
exp_user_5640,control,0,mobile,Argentina,144.76,2025-05-16
exp_user_5641,tratamiento,0,mobile,Colombia,23.87,2025-04-10
exp_user_5642,control,0,desktop,Colombia,103.15,2025-02-13
exp_user_5643,control,0,desktop,Argentina,263.13,2025-02-26
exp_user_5644,control,0,mobile,Colombia,195.6,2025-02-10
exp_user_5645,tratamiento,0,desktop,Argentina,198.51,2025-06-06
exp_user_5646,control,0,desktop,Colombia,189.85,2025-04-03
exp_user_5647,tratamiento,0,mobile,Argentina,288.54,2025-06-11
exp_user_5648,control,0,desktop,Argentina,126.82,2025-01-08
exp_user_5649,tratamiento,0,desktop,Colombia,128.75,2025-04-12
exp_user_5650,tratamiento,0,desktop,Colombia,53.87,2025-06-18
exp_user_5651,tratamiento,1,desktop,Argentina,56.94,2025-03-20
exp_user_5652,control,0,desktop,Argentina,243.13,2025-02-20
exp_user_5653,tratamiento,0,desktop,Mexico,285.71,2025-06-29
exp_user_5654,control,0,mobile,Argentina,274.97,2025-03-17
exp_user_5655,control,0,mobile,Argentina,264.07,2025-03-31
exp_user_5656,tratamiento,0,mobile,Mexico,283.56,2025-06-13
exp_user_5657,control,0,mobile,Argentina,109.59,2025-06-03
exp_user_5658,control,1,desktop,Colombia,180.93,2025-04-18
exp_user_5659,control,0,mobile,Colombia,24.54,2025-02-06
exp_user_5660,tratamiento,1,desktop,Argentina,108.06,2025-05-21
exp_user_5661,tratamiento,0,mobile,Mexico,63.39,2025-06-24
exp_user_5662,tratamiento,0,mobile,Argentina,294.72,2025-01-25
exp_user_5663,tratamiento,0,mobile,Argentina,151.36,2025-03-05
exp_user_5664,control,0,desktop,Colombia,121.1,2025-02-03
exp_user_5665,control,1,desktop,Colombia,236.7,2025-02-25
exp_user_5666,control,0,mobile,Colombia,57.62,2025-02-19
exp_user_5667,tratamiento,1,desktop,Mexico,152.32,2025-02-04
exp_user_5668,tratamiento,0,desktop,Argentina,33.32,2025-06-06
exp_user_5669,control,0,mobile,Mexico,281,2025-03-13
exp_user_5670,tratamiento,0,mobile,Colombia,150.92,2025-05-27
exp_user_5671,control,0,mobile,Argentina,185.78,2025-05-31
exp_user_5672,tratamiento,0,mobile,Mexico,220.3,2025-01-19
exp_user_5673,tratamiento,0,desktop,Mexico,120.52,2025-02-04
exp_user_5674,tratamiento,0,desktop,Argentina,202.58,2025-06-18
exp_user_5675,tratamiento,0,mobile,Colombia,133.35,2025-02-16
exp_user_5676,control,0,mobile,Mexico,46.8,2025-06-03
exp_user_5677,tratamiento,0,mobile,Mexico,176.43,2025-01-28
exp_user_5678,control,0,desktop,Argentina,273.51,2025-05-04
exp_user_5679,tratamiento,0,desktop,Mexico,101.1,2025-05-13
exp_user_5680,control,0,mobile,Argentina,206.99,2025-05-13
exp_user_5681,tratamiento,0,desktop,Mexico,279.58,2025-03-17
exp_user_5682,tratamiento,1,desktop,Mexico,176.18,2025-03-17
exp_user_5683,tratamiento,0,desktop,Argentina,212.68,2025-01-03
exp_user_5684,control,0,mobile,Mexico,123.29,2025-03-14
exp_user_5685,tratamiento,1,mobile,Argentina,261.15,2025-06-08
exp_user_5686,control,1,desktop,Colombia,217.87,2025-06-23
exp_user_5687,tratamiento,0,mobile,Mexico,278.06,2025-01-15
exp_user_5688,control,0,mobile,Argentina,276.87,2025-01-02
exp_user_5689,tratamiento,0,mobile,Argentina,172.27,2025-06-17
exp_user_5690,tratamiento,0,mobile,Argentina,243.77,2025-01-10
exp_user_5691,tratamiento,0,mobile,Colombia,90.67,2025-06-03
exp_user_5692,control,0,mobile,Argentina,118.08,2025-01-25
exp_user_5693,control,0,desktop,Mexico,189.77,2025-05-22
exp_user_5694,tratamiento,0,desktop,Argentina,92.68,2025-05-19
exp_user_5695,control,1,desktop,Mexico,199.83,2025-01-23
exp_user_5696,tratamiento,0,mobile,Mexico,101.71,2025-01-24
exp_user_5697,control,0,mobile,Colombia,138.81,2025-05-06
exp_user_5698,tratamiento,1,desktop,Argentina,198.76,2025-06-20
exp_user_5699,control,0,mobile,Colombia,187.34,2025-04-06
exp_user_5700,tratamiento,0,mobile,Colombia,96.87,2025-06-21
exp_user_5701,control,0,desktop,Argentina,139.98,2025-05-14
exp_user_5702,tratamiento,0,mobile,Colombia,151.45,2025-06-19
exp_user_5703,tratamiento,0,desktop,Mexico,269.98,2025-03-02
exp_user_5704,tratamiento,1,desktop,Colombia,22.72,2025-04-04
exp_user_5705,control,0,desktop,Colombia,206.21,2025-06-05
exp_user_5706,control,1,mobile,Colombia,228.36,2025-02-12
exp_user_5707,tratamiento,1,mobile,Mexico,41.68,2025-06-20
exp_user_5708,control,1,desktop,Mexico,200.74,2025-05-07
exp_user_5709,tratamiento,1,desktop,Colombia,239.72,2025-05-19
exp_user_5710,control,0,mobile,Colombia,84.64,2025-04-03
exp_user_5711,tratamiento,0,desktop,Mexico,66,2025-02-22
exp_user_5712,tratamiento,0,desktop,Mexico,47,2025-01-12
exp_user_5713,control,0,mobile,Argentina,153.64,2025-04-16
exp_user_5714,tratamiento,0,mobile,Argentina,237.82,2025-03-01
exp_user_5715,control,0,mobile,Argentina,228.04,2025-01-14
exp_user_5716,control,0,desktop,Colombia,149.64,2025-01-11
exp_user_5717,control,0,desktop,Colombia,175.28,2025-04-29
exp_user_5718,tratamiento,1,desktop,Colombia,27.92,2025-01-24
exp_user_5719,control,1,mobile,Mexico,194.83,2025-04-19
